FromTable,FromColumn,FromColumnIndex,ToTable,DistinctValues,Resolved,ResolveRate,TargetDensity,Samples
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/abilitynames.txt",208,208,1.0000,1.0000,"3 = Bounce^n; 8 = Poisoned Spine^n; 13 = Gas Squig Autoattack^n"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/componenteffects.txt",208,208,1.0000,1.0000,"43 = Inflicting <<1>>% Damage to everyone but taunter.; 48 = Inflicting <<1>>% Damage to de-taunter.; 83 = Periodically taking <<1>> Damage."
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/emotes.txt",208,208,1.0000,1.0000,"3 = You wave to <<A:2>>.; 8 = You bow before <<A:2>>.; 13 = You beg <<A:2>>.  Have you no shame?"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/objectivenames.txt",208,208,1.0000,0.7072,"3 = Sharpthorn Wud; 13 = Goldfist's Hole Recovery; 18 = Gyrocopter"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/packageinfo.txt",208,208,1.0000,1.0000,"603 = Increases Strength by 18; 608 = Increases Willpower by 9; 613 = Increases Toughness by 3"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/packagenames.txt",208,208,1.0000,1.0000,"3 = Dis Ol' Choppa; 8 = Me Ancestor's Ol' Axe; 13 = Me Ancestor's Ol' Staff"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/scenariolobby.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/scenarionames.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/scenarioscore.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/anim_scripts.csv",208,208,1.0000,1.0000,"4 = Cheer; 9 = Tauntin'; 14 = FauxMelee-Flinch"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/effectlists.csv",208,208,1.0000,0.9977,"4 = NULL; 9 = Lil Heal; 14 = Severing Slash"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/effectnifs.csv",208,208,1.0000,0.9997,"4 = vfx_orc_CastingLoop_L1; 9 = vfx_orc_T3_GoodHeal; 14 = vfx_orc_T4_QuickHealing"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/itemdata.csv",208,208,1.0000,1.0000,"4 = 2486; 9 = 20; 49 = 2131"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/objects.csv",208,208,1.0000,1.0000,"4 = WORLD OBJ dw_ropecoil01; 9 = WORLD OBJ or_banner06; 14 = WORLD OBJ em_monument_statue"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/packages.csv",208,208,1.0000,1.0000,"4 = 0; 9 = 0; 14 = 0"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/abilitydesc.txt",208,208,1.0000,1.0000,"9 = Your Squig gores its target, dealing {COM_0_VAL0_DAMAGE} and an additional {ABIL_3881_COM_0_VAL0_TOD_DAMAGE} over {ABIL_3881_COM_0_DURA_SECONDS}.; 24 = Fires a compact shot directly at the target which deals {COM_0_VAL0_CORPOREALDAMAGE}.; 44 = Your Lion roars and taunts an enemy, making the enemy hate your pet much more, forcing monsters to target your pet,  and causing the enemy to deal {COM_0_VAL0}% less damage to everyone else other than your Lion for {COM_0_DURA_SECONDS}."
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/abilitynames.txt",208,208,1.0000,1.0000,"9 = Gore^n; 14 = Spiked Squig Autoattack^n; 19 = Chow Time!^n"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/componenteffects.txt",208,208,1.0000,1.0000,"44 = Inflicting <<1>>% Damage to de-taunter.; 84 = Periodically taking <<1>> Damage.; 89 = Periodically taking <<1>> Damage."
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/emotes.txt",208,208,1.0000,1.0000,"4 = <<CA:1>> waves.; 9 = <<CA:1>> bows low.; 14 = <<CA:1>> begs from those nearby.  <<Cp:1>> disgraces <<r:1>>."
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/objectivenames.txt",208,208,1.0000,0.7072,"4 = Ugrog's Rage; 9 = Kron Komar Gap; 14 = Murgluk's Gits"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/packageinfo.txt",208,208,1.0000,1.0000,"604 = Increases Strength by 30; 609 = Increases Willpower by 18; 614 = Increases Toughness by 9"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/packagenames.txt",208,208,1.0000,1.0000,"4 = Dat Ol' Choppa; 9 = Me Ancestor's Ol' Shield; 14 = Me Most Worn Shirt"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/scenariolobby.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/scenarionames.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/scenarioscore.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/anim_db.csv",208,208,1.0000,0.0910,"5 = orc_sprint; 10 = orc_run_upper; 15 = null-out"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/anim_scripts.csv",208,208,1.0000,1.0000,"5 = Walk-in-place; 10 = Threatenin'; 15 = FauxMelee-Creature"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/effectnifs.csv",208,208,1.0000,0.9997,"5 = vfx_orc_CastingLoop_L2; 10 = vfx_orc_T4_GoodHeal; 15 = vfx_SPELL_Debuff1"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/itemdata.csv",208,208,1.0000,1.0000,"5 = 2488; 10 = 1149; 20 = 396"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/objects.csv",208,208,1.0000,1.0000,"5 = WORLD OBJ QI_dw_pick; 10 = WORLD OBJ em_crate_01; 15 = WORLD OBJ em_bucket_01"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/packages.csv",208,208,1.0000,1.0000,"5 = 0; 10 = 0; 15 = 0"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/abilitydesc.txt",208,208,1.0000,1.0000,"5 = Your Battle Squig explodes, causing you to be launched upward out of your Squiggy armor. All enemies within {COM_1_RADI_FEET} take {COM_3_VAL0_DAMAGE} and are knocked back.; 10 = Your Squig slams it's head in to it's target, dealing {COM_0_VAL0_DAMAGE} and knocking them back.; 25 = Launches a grenade packed with explosives at the target, dealing {COM_1_VAL0_CORPOREALDAMAGE} to the victim and all enemies within {COM_1_RADI_FEET} of them."
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/abilitynames.txt",208,208,1.0000,1.0000,"5 = KABOOM!^n; 10 = Head Butt^n; 15 = Farty Squig Sub^n"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/componenteffects.txt",208,208,1.0000,1.0000,"10 = Attempting to Resurrect.; 20 = Periodically recovering <<1>> Health.; 45 = Inflicting <<1>>% Damage to everyone but taunter."
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/emotes.txt",208,208,1.0000,1.0000,"5 = <<CA:1>> waves to <<A:2>>.; 10 = <<CA:1>> bows before <<A:2>>.; 15 = <<CA:1>> begs from <<A:2>>.  <<Cp:1>> disgraces <<r:1>>."
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/objectivenames.txt",208,208,1.0000,0.7072,"5 = Sharpthorn Rock Mine; 10 = Sacred Grove; 15 = Engine Number Nine"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/packageinfo.txt",208,208,1.0000,1.0000,"605 = Increases Strength by 42; 610 = Increases Willpower by 30; 615 = Increases Toughness by 18"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/packagenames.txt",208,208,1.0000,1.0000,"5 = Me Ol' Prodda; 10 = Me Ancestor's Ol' Hammer; 15 = Me Most Worn Pants"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/scenariolobby.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/scenarionames.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/scenarioscore.txt",208,208,1.0000,1.0000,""
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/anim_db.csv",208,207,0.9952,0.0910,"2 = DEM_Un_Int_wobble; 7 = ROOT_53down; 12 = null-inloop"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/effectnifs.csv",208,207,0.9952,0.9997,"2 = vfx_orc_CastAuraLoop; 7 = vfx_orc_T1_GoodHeal; 12 = vfx_orc_T2_QuickHealing"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/anim_db.csv",208,207,0.9952,0.0910,"3 = aim; 8 = Root_L45; 13 = null-active"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/effectlists.csv",208,207,0.9952,0.9977,"3 = flash hit with spiky bits; 8 = Gash; 13 = Quick Cut"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/anim_db.csv",208,207,0.9952,0.0910,"4 = orc_idle_lower; 9 = Root_R45; 14 = null-activeloop"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/effectlists.csv",208,206,0.9904,0.9977,"2 = spark hit; 7 = Feel Betta; 12 = IMPACT_DE_MonsterousRending"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/effectlists.csv",208,206,0.9904,0.9977,"5 = Big Heal; 10 = Med Heal; 15 = MOR_EM_AOE_SolarFlare"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/abilities.csv",208,204,0.9808,0.9581,"2 = Big Claw; 7 = Death From Above; 12 = Goop Shootin'"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/abilities.csv",208,204,0.9808,0.9581,"3 = Bounce; 8 = Spine Fling; 13 = Spore Cloud"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/abilities.csv",208,204,0.9808,0.9581,"5 = KABOOM!; 10 = Gore; 15 = Spiked Squig Autoattack"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/effectdef.csv",208,204,0.9808,0.9938,"5 = Big Heal; 10 = Med Heal; 15 = Spell Stoppa"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/effectdef.csv",208,203,0.9760,0.9938,"2 = spark hit; 7 = Feel Betta; 12 = Power Chop"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/effectdef.csv",208,203,0.9760,0.9938,"3 = flash hit with spiky bits; 8 = Gash; 13 = Quick Cut"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/abilities.csv",208,203,0.9760,0.9581,"9 = Poisoned Spine; 14 = Gas Squig Autoattack; 19 = Git Em!"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/effectdef.csv",208,203,0.9760,0.9938,"4 = Waagh Shout; 9 = Lil Heal; 14 = Severing Slash"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/abilityeffect.txt",208,201,0.9663,1.0000,"104 = You must be wielding a hammer; 109 = You must be a member of a group; 114 = You must have a pet alive to use this ability"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/items.csv",208,200,0.9615,0.9889,"2 = WORLD OBJ or_roadwall_pillar; 7 = WORLD OBJ dw_dead01_skeleton; 12 = WORLD OBJ or_banner04"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/strings/english/abilityeffect.txt",208,200,0.9615,1.0000,"102 = You must be wielding a shield; 107 = You can not Guard yourself; 112 = Your Oath Runes are already at their maximum amount"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/items.csv",208,200,0.9615,0.9889,"3 = WORLD OBJ dw_mine_wallsupport; 8 = WORLD OBJ qi_mo_powerdevice_gems_red; 13 = WORLD OBJ qi_em_monument_statue_destroyed"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/abilityeffect.txt",208,200,0.9615,1.0000,"103 = That is a passive ability; 108 = You must be wielding a Great Weapon; 113 = Your Master Runes are already at their maximum amount"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/items.csv",208,200,0.9615,0.9889,"5 = WORLD OBJ QI_dw_pick; 10 = WORLD OBJ em_crate_01; 15 = WORLD OBJ em_bucket_01"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/abilityeffect.txt",208,200,0.9615,1.0000,"100 = You are not Berserk; 105 = You must be Guarding your target; 110 = You have reached your limit on bombs"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/items.csv",208,199,0.9567,0.9889,"4 = WORLD OBJ dw_ropecoil01; 9 = WORLD OBJ or_banner06; 14 = WORLD OBJ em_monument_statue"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/strings/english/abilityresults.txt",208,197,0.9471,0.9640,"102 = Requires Shield; 107 = You can not Guard yourself; 112 = Your Oath Runes are already at their maximum amount, or the target already has 2"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/strings/english/abilityresults.txt",208,197,0.9471,0.9640,"103 = That is a passive ability; 108 = Requires Great Weapon; 113 = Your Master Runes are already at their maximum amount"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/strings/english/abilityresults.txt",208,197,0.9471,0.9640,"104 = You must be wielding a hammer; 109 = You must be a member of a group; 114 = Requires an active pet"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/strings/english/abilityresults.txt",208,197,0.9471,0.9640,"100 = You are not Berserk; 105 = You must be Guarding your target; 110 = You have reached your limit on bombs"
"data/gamedata/emotedata.csv","StringTable Id",6,"data/gamedata/effects.csv",208,194,0.9327,0.8188,"9 = Poisoned Spine; 14 = Gas Squig Autoattack; 19 = Git Em!"
"data/gamedata/emotedata.csv","StringTable Id",7,"data/gamedata/effects.csv",208,194,0.9327,0.8188,"5 = KABOOM!; 10 = Gore; 15 = Spiked Squig Autoattack"
"data/gamedata/emotedata.csv","StringTable Id",4,"data/gamedata/effects.csv",208,192,0.9231,0.8188,"2 = Big Claw; 7 = Death From Above; 12 = Goop Shootin'"
"data/gamedata/emotedata.csv","StringTable Id",5,"data/gamedata/effects.csv",208,188,0.9038,0.8188,"3 = Bounce; 8 = Spine Fling; 13 = Spore Cloud"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/abilities.csv",193,193,1.0000,0.9581,"2 = Big Claw; 3 = Bounce; 5 = KABOOM!"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/anim_scripts.csv",193,193,1.0000,1.0000,"2 = Aggro; 3 = die; 4 = Cheer"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/anim_statedef.csv",193,193,1.0000,0.1627,"2 = Portrait-st; 3 = Die for Wyrd (164); 4 = Look"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/itemdata.csv",193,193,1.0000,1.0000,"2 = 0; 3 = 0; 4 = 2486"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/objects.csv",193,193,1.0000,1.0000,"2 = WORLD OBJ or_roadwall_pillar; 3 = WORLD OBJ dw_mine_wallsupport; 4 = WORLD OBJ dw_ropecoil01"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/packages.csv",193,193,1.0000,1.0000,"2 = 0; 3 = 0; 4 = 0"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/abilitydesc.txt",193,193,1.0000,1.0000,"2 = You force your Battle Squig to claw at your target, dealing {COM_0_VAL0_TOD_DAMAGE} over {COM_0_DURA_SECONDS} and snaring them by {COM_1_VAL0}% over {COM_1_DURA_SECONDS}.; 3 = You cause your Battle Squig to bounce, dealing {COM_0_VAL0_DAMAGE} and knocking your target down for {COM_1_DURA_SECONDS}.; 5 = Your Battle Squig explodes, causing you to be launched upward out of your Squiggy armor. All enemies within {COM_1_RADI_FEET} take {COM_3_VAL0_DAMAGE} and are knocked back."
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/abilitynames.txt",193,193,1.0000,1.0000,"2 = Big Claw^n; 3 = Bounce^n; 5 = KABOOM!^n"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/componenteffects.txt",193,193,1.0000,1.0000,"10 = Attempting to Resurrect.; 20 = Periodically recovering <<1>> Health.; 42 = Inflicting <<1>>% Damage to de-taunter."
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/dyenames.txt",193,193,1.0000,1.0000,"2 = Medium Sky Blue; 3 = Sky Blue; 4 = Dark Navy Blue"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/emotes.txt",193,193,1.0000,1.0000,"2 = You wave.; 3 = You wave to <<A:2>>.; 4 = <<CA:1>> waves."
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/objectivenames.txt",193,193,1.0000,0.7072,"2 = The Lookout; 3 = Sharpthorn Wud; 4 = Ugrog's Rage"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/packageinfo.txt",193,193,1.0000,1.0000,""
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/packagenames.txt",193,193,1.0000,1.0000,"2 = Me Ol' Shield; 3 = Dis Ol' Choppa; 4 = Dat Ol' Choppa"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/scenariolobby.txt",193,193,1.0000,1.0000,""
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/scenarionames.txt",193,193,1.0000,1.0000,""
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/scenarioscore.txt",193,193,1.0000,1.0000,""
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/effectlists.csv",193,192,0.9948,0.9977,"2 = spark hit; 3 = flash hit with spiky bits; 4 = NULL"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/effectnifs.csv",193,192,0.9948,0.9997,"2 = vfx_orc_CastAuraLoop; 3 = vfx_Cast_GS_Staff; 4 = vfx_orc_CastingLoop_L1"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/anim_db.csv",193,191,0.9896,0.0910,"2 = DEM_Un_Int_wobble; 3 = aim; 4 = orc_idle_lower"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/monsters.csv",193,187,0.9689,0.6706,"2 = Placeholder nude; 3 = Placeholder nude; 4 = Placeholder nude"
"data/gamedata/jumppoints.csv","col6",6,"data/gamedata/effectdef.csv",193,186,0.9637,0.9938,"2 = spark hit; 3 = flash hit with spiky bits; 4 = Waagh Shout"
"data/gamedata/jumppoints.csv","col6",6,"data/strings/english/abilityeffect.txt",193,180,0.9326,1.0000,"100 = You are not Berserk; 102 = You must be wielding a shield; 103 = That is a passive ability"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/abilities.csv",176,176,1.0000,0.9581,"1 = Ard Noggin; 2 = Big Claw; 104 = Immovable"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/anim_db.csv",176,176,1.0000,0.0910,"1 = null-inloop; 2 = DEM_Un_Int_wobble; 101 = Or_Th_Cor_Draw"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/anim_scripts.csv",176,176,1.0000,1.0000,"1 = Fidget; 2 = Aggro; 100 = Drunk(OFF-LIMITS)"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/anim_statedef.csv",176,176,1.0000,0.1627,"1 = Portrait-un; 2 = Portrait-st; 100 = Content CowerLoop"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/effectlists.csv",176,176,1.0000,0.9977,"1 = standard bloodsplat hit; 2 = spark hit; 100 = Morale arrow barrage"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/heraldry_patterns.csv",176,176,1.0000,0.8900,"1 = Order; 2 = Destruction"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/itemdata.csv",176,176,1.0000,1.0000,"1 = 4111; 2 = 0; 100 = 1008"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/jumppoints.csv",176,176,1.0000,1.0000,"1 = MountBloodhorn; 2 = MarshesofMadness; 100 = JadeWizard"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/objects.csv",176,176,1.0000,1.0000,"1 = WORLD OBJ QI_Dw_coffin01; 2 = WORLD OBJ or_roadwall_pillar; 100 = WORLD OBJ qi_dw_dynamitecrate01"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/packages.csv",176,176,1.0000,1.0000,"1 = 0; 2 = 0; 100 = 0"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/pregame_features.csv",176,176,1.0000,1.0000,"1 = MALE; 2 = MALE; 100 = FEMALE"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/abilitydesc.txt",176,176,1.0000,1.0000,"1 = A powerful attack that deals {COM_0_VAL0_DAMAGE} and reduces the threat generated by your pet's next attack.; 2 = You force your Battle Squig to claw at your target, dealing {COM_0_VAL0_TOD_DAMAGE} over {COM_0_DURA_SECONDS} and snaring them by {COM_1_VAL0}% over {COM_1_DURA_SECONDS}.; 122 = AE Root"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/abilitynames.txt",176,176,1.0000,1.0000,"1 = Ard Noggin^n; 2 = Big Claw^n; 100 = Black Orc Console Test 1^n"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/bindlocations.txt",176,176,1.0000,1.0000,"1 = Skarzag's Stompin Grounds; 2 = Da War Maker; 100 = Well of Whispers"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/componenteffects.txt",176,176,1.0000,1.0000,""
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/dyenames.txt",176,176,1.0000,1.0000,"1 = Dark Sky Blue; 2 = Medium Sky Blue; 100 = Dark Elf Crimson"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/emotes.txt",176,176,1.0000,1.0000,"1 = wave; 2 = You wave.; 100 = <<CA:1>> swears at <<A:2>>."
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/objectivenames.txt",176,176,1.0000,0.7072,"1 = Cannon Battery; 2 = The Lookout; 100 = Bugman's Brewery"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/packageinfo.txt",176,176,1.0000,1.0000,""
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/packagenames.txt",176,176,1.0000,1.0000,"1 = Me Ol' Choppa; 2 = Me Ol' Shield; 100 = 0"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/scenariolobby.txt",176,176,1.0000,1.0000,""
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/scenarionames.txt",176,176,1.0000,1.0000,""
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/scenarioscore.txt",176,176,1.0000,1.0000,""
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/effectnifs.csv",176,175,0.9943,0.9997,"1 = empty; 2 = vfx_orc_CastAuraLoop; 100 = Test_TargetingArrow"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/abilityeffect.txt",176,174,0.9886,1.0000,"100 = You are not Berserk; 101 = You need more Waaagh!; 102 = You must be wielding a shield"
"data/gamedata/heraldry_emblems.csv","",2,"data/strings/english/abilityresults.txt",176,174,0.9886,0.9640,"100 = You are not Berserk; 101 = You need more Waaagh!; 102 = Requires Shield"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/monnifs.csv",176,172,0.9773,0.6964,"101 = Snotling Common; 102 = Placeholder nude; 103 = Placeholder nude"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/monsters.csv",176,171,0.9716,0.6706,"1 = PLACEHOLDER - Snotling Common; 2 = Placeholder nude; 100 = Mount - Cold One 01 Red"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/effectdef.csv",176,163,0.9261,0.9938,"1 = standard bloodsplat hit; 2 = spark hit; 100 = Yellow AOE ring"
"data/gamedata/heraldry_emblems.csv","",2,"data/gamedata/items.csv",176,161,0.9148,0.9889,"1 = WORLD OBJ QI_Dw_coffin01; 2 = WORLD OBJ or_roadwall_pillar; 100 = GS_Staff_2H_TE_01"
"data/gamedata/effects.csv","Effect",2,"data/gamedata/effectlists.csv",168,168,1.0000,0.9977,"1 = standard bloodsplat hit; 4 = NULL; 19 = Burning Waagh"
"data/gamedata/effects.csv","Effect",2,"data/gamedata/effectnifs.csv",168,168,1.0000,0.9997,"1 = empty; 4 = vfx_orc_CastingLoop_L1; 19 = vfx_SYMB_Waagh"
"data/gamedata/effects.csv","Effect",2,"data/gamedata/itemdata.csv",168,168,1.0000,1.0000,"1 = 4111; 4 = 2486; 57 = 1085"
"data/gamedata/effects.csv","Effect",2,"data/gamedata/objects.csv",168,168,1.0000,1.0000,"1 = WORLD OBJ QI_Dw_coffin01; 4 = WORLD OBJ dw_ropecoil01; 19 = WORLD OBJ dw_roadmarker01_sign02"
"data/gamedata/effects.csv","Effect",2,"data/gamedata/packages.csv",168,168,1.0000,1.0000,"1 = 0; 4 = 0; 19 = 0"
"data/gamedata/effects.csv","Effect",2,"data/strings/english/abilitydesc.txt",168,168,1.0000,1.0000,"1 = A powerful attack that deals {COM_0_VAL0_DAMAGE} and reduces the threat generated by your pet's next attack.; 21 = Blasts the target with an armor-destroying round, dealing {COM_0_VAL0_DAMAGE} and reducing their Armor by {COM_1_VAL0} for {COM_1_DURA_SECONDS}.; 22 = Fires a rapid series of shots at the target for up to {COM_0_DURA_SECONDS}, repeatedly dealing {COM_0_VAL0_DAMAGE} twice per second."
"data/gamedata/effects.csv","Effect",2,"data/strings/english/abilitynames.txt",168,168,1.0000,1.0000,"1 = Ard Noggin^n; 19 = Chow Time!^n; 21 = Penetrating Round^n"
"data/gamedata/effects.csv","Effect",2,"data/strings/english/componenteffects.txt",168,168,1.0000,1.0000,"86 = Periodically taking <<1>> Damage.; 328 = Immune to Stagger, Knockdown, Disarm, and Silence effects.; 334 = Immune to Stagger, Knockdown, Disarm, and Silence effects."
"data/gamedata/effects.csv","Effect",2,"data/strings/english/objectivenames.txt",168,168,1.0000,0.7072,"1 = Cannon Battery; 4 = Ugrog's Rage; 19 = Gutrot Mine"
"data/gamedata/effects.csv","Effect",2,"data/strings/english/packageinfo.txt",168,168,1.0000,1.0000,"608 = Increases Willpower by 9; 609 = Increases Willpower by 18; 610 = Increases Willpower by 30"
"data/gamedata/effects.csv","Effect",2,"data/strings/english/packagenames.txt",168,168,1.0000,1.0000,"1 = Me Ol' Choppa; 4 = Dat Ol' Choppa; 19 = Me Nicest Pants"
"data/gamedata/effects.csv","Effect",2,"data/strings/english/scenariolobby.txt",168,168,1.0000,1.0000,"2012 = The Altdorf Warquarters features many Scenario mechanics in one Scenario. Capture the Fountain by proximity and capture the Warquarters or Militiaquarters by controlling their sub capture points. Nullify the enemy control over the Wings zones by successfully bombing them, but escape before the explosion lays waste to anyone in the area!; 2013 = The Undercroft is a combination of several rulesets into one. Capture Corruptors Crown by proximity capture which then allows free movement towards the Khorne and Slaanesh areas of the Scenario.  Capture Khorne's Temple by capturing the upper and lower temples which then spawns a powerful Khorne Artifact.  Capture the Soulblight Stone to earn points and its sister capture locations to earn more!; 2202 = Tor Anroc is a struggle to gain control of the Brimstone Bauble.  Hold on to the Brimstone Bauble to earn points over time and more points per kill!  The longer you hold the Bauble, the more damage you will take however!"
